367,
133,
121,
121,
118,
115,
124,
119,
119,
118,
127,
117,
118,
117,
117,
88,
120,
119,
119,
155,
136,
118,
118,
121,
118,
121,
121,
120,
120,
117,
120,
118,
118,
117,
119,
120,
119,
117,
117,
118,
117,
122,
120,
117,
119,
120,
120,
118,
117,
121,
117,
119,
117,
123,
120,
118,
116,
119,
77,
116,
120,
120,
118,
118,
116,
119,
121,
99,
118,
178,
121,
92,
116,
117,
120,
119,
125,
119,
122,
121,
86,
117,
119,
119,
125,
124,
118,
119,
120,
120,
119,
120,
121,
80,
114,
117,
117,
117,
118,
117,
